longitude,latitude,housing_median_age,total_rooms,population,households,median_income
-122.24,37.84,52.0,3529.0,1177.0,555.0,5.1773
-124.13,40.62,43.0,2131.0,910.0,389.0,2.5804
-122.35,37.93,39.0,2002.0,1166.0,395.0,1.7257
-117.68,35.64,15.0,3253.0,1408.0,586.0,5.2043
-115.73,32.8,44.0,472.0,206.0,57.0,2.2083
-122.1,37.66,35.0,686.0,480.0,149.0,3.875
-122.07,37.94,36.0,2639.0,1111.0,476.0,3.5057
-118.21,34.03,45.0,1860.0,1893.0,456.0,2.6573
-119.52,36.61,33.0,1225.0,1065.0,248.0,1.8958
-122.35,37.95,31.0,2449.0,1801.0,548.0,2.6328
-122.5,38.82,12.0,2394.0,877.0,341.0,2.5625
-118.34,34.05,50.0,2009.0,1130.0,402.0,3.1944
-118.37,34.04,52.0,1197.0,671.0,219.0,3.825
-119.97,38.94,26.0,1485.0,406.0,180.0,1.9667
-124.16,40.95,20.0,1075.0,529.0,196.0,3.1406
-119.73,36.77,24.0,4410.0,2362.0,862.0,2.9406
-122.08,37.64,36.0,786.0,463.0,160.0,3.9338
-118.29,34.02,26.0,2001.0,2044.0,557.0,1.1563
-122.18,37.7,36.0,2639.0,1209.0,519.0,4.0268
-118.24,34.06,33.0,390.0,435.0,193.0,1.1979
-122.12,37.85,18.0,5252.0,1870.0,657.0,8.0074
-122.36,37.94,27.0,844.0,583.0,265.0,0.9687
-119.88,36.83,2.0,4055.0,1730.0,654.0,4.2132
-120.01,38.93,22.0,3080.0,1045.0,425.0,2.9960000000000004
-122.08,37.64,36.0,1340.0,789.0,248.0,3.8
-122.25,37.84,52.0,3104.0,1157.0,647.0,3.12
-119.43,36.59,15.0,1371.0,1266.0,309.0,1.767
-118.3,34.03,37.0,2781.0,2586.0,729.0,1.8564
-119.79,36.8,27.0,2462.0,852.0,449.0,3.32
-119.04,35.35,27.0,4590.0,2212.0,894.0,3.1753
-118.2,34.05,50.0,1407.0,1526.0,385.0,2.29
-122.26,37.9,37.0,2220.0,903.0,362.0,7.8336
-122.13,37.67,42.0,3592.0,1625.0,665.0,3.2434
-119.73,36.8,15.0,2376.0,1197.0,510.0,3.1417
-118.48,34.24,32.0,2621.0,1285.0,414.0,6.6537
-120.02,38.86,19.0,2429.0,883.0,300.0,3.017
-122.08,37.63,34.0,1619.0,1148.0,310.0,4.0326
-118.26,34.06,38.0,715.0,1174.0,300.0,2.345
-122.25,37.83,28.0,5022.0,2558.0,1661.0,2.4234
-122.04,37.96,28.0,1207.0,724.0,252.0,3.6964
-120.0,38.87,12.0,1437.0,395.0,144.0,4.225
-119.65,36.33,52.0,1257.0,624.0,243.0,2.3523
-118.24,34.03,52.0,142.0,137.0,45.0,1.8333
-118.2,34.05,40.0,1082.0,1085.0,273.0,1.7054
-118.36,34.16,45.0,1755.0,822.0,342.0,5.1423
-120.0,38.52,16.0,3045.0,202.0,102.0,3.15
-122.1,37.71,27.0,6740.0,2723.0,1035.0,5.2131
-118.18,34.09,40.0,2744.0,2747.0,674.0,2.6226
-118.31,34.07,26.0,5062.0,4533.0,1822.0,2.3105
-119.78,36.72,22.0,354.0,530.0,115.0,2.1458
-118.61,34.19,34.0,703.0,369.0,127.0,4.3125
-121.62,39.79,11.0,3835.0,1456.0,658.0,2.5374
-118.45,34.2,27.0,1572.0,1039.0,455.0,2.5562
-120.55,36.97,42.0,1766.0,1084.0,323.0,2.3295
-122.36,37.93,44.0,1891.0,1047.0,432.0,1.7727
-122.05,37.92,14.0,12713.0,4741.0,2412.0,4.7094
-122.21,37.84,44.0,3424.0,1358.0,597.0,6.0194
-118.34,34.02,48.0,1614.0,684.0,318.0,4.2218
-119.61,36.58,29.0,1312.0,788.0,271.0,2.6974
-122.26,37.9,52.0,1927.0,705.0,288.0,7.8864
-122.22,37.81,52.0,2024.0,756.0,340.0,4.072
-118.27,34.02,21.0,1314.0,1505.0,366.0,2.319
-119.6,36.56,36.0,738.0,737.0,186.0,1.4415
-119.61,36.57,42.0,2242.0,1359.0,483.0,1.5833
-122.29,37.81,50.0,760.0,377.0,122.0,0.9011
-124.16,40.78,50.0,2285.0,837.0,353.0,2.5417
-118.22,34.12,37.0,1298.0,750.0,255.0,5.2049
-117.68,35.6,12.0,1678.0,765.0,281.0,6.0532
-118.56,34.24,23.0,2980.0,1208.0,378.0,8.1714
-118.19,34.1,39.0,2054.0,1205.0,403.0,4.239
-121.99,37.81,17.0,465.0,146.0,75.0,4.9018
-118.43,34.24,36.0,1379.0,896.0,246.0,4.6827
-118.46,34.24,11.0,5363.0,2783.0,1034.0,3.8583
-122.78,39.05,15.0,1601.0,661.0,269.0,2.6181
-119.8,36.77,52.0,2964.0,1114.0,486.0,3.8105
-118.31,34.08,23.0,1443.0,1264.0,450.0,2.7543
-118.39,34.21,14.0,2807.0,2729.0,803.0,2.6667
-122.2,37.8,43.0,3045.0,1115.0,455.0,4.9559
-118.31,34.03,34.0,2041.0,1479.0,495.0,2.1173
-122.24,37.83,41.0,2576.0,794.0,376.0,5.956
-119.52,36.71,21.0,1834.0,1120.0,314.0,2.59
-118.34,34.86,11.0,7353.0,3571.0,1308.0,2.8097
-118.31,34.09,36.0,787.0,1506.0,360.0,1.2412
-119.76,36.79,26.0,3654.0,1976.0,830.0,2.1544
-122.23,37.8,52.0,783.0,488.0,186.0,1.9375
-121.88,37.67,25.0,2244.0,937.0,324.0,6.4524
-122.18,37.7,35.0,2562.0,1398.0,525.0,3.3906
-122.48,38.9,10.0,304.0,161.0,61.0,2.1964
-118.26,34.01,47.0,1269.0,1628.0,325.0,1.5089
-118.41,34.32,18.0,6572.0,3473.0,1067.0,5.2987
-122.13,38.02,52.0,2378.0,940.0,451.0,2.9583
-118.63,34.16,33.0,2896.0,1116.0,411.0,6.0192
-122.15,37.74,49.0,1494.0,611.0,288.0,2.2
-118.92,35.47,6.0,1755.0,664.0,254.0,6.2885
-122.19,37.77,52.0,2170.0,1086.0,425.0,3.3715
-118.44,34.19,11.0,2891.0,2166.0,768.0,2.891
-118.58,34.19,15.0,3061.0,2173.0,1078.0,2.85
-121.01,38.73,7.0,6322.0,2957.0,1024.0,4.7276
-119.87,36.83,4.0,4833.0,2088.0,789.0,5.1781
-119.8,36.29,7.0,479.0,327.0,103.0,5.1728
-122.34,37.93,45.0,2225.0,1304.0,459.0,2.64
-122.2,37.8,41.0,2070.0,804.0,340.0,5.1184
-118.24,34.11,39.0,1148.0,1161.0,333.0,2.2167
-118.31,34.01,52.0,1793.0,1303.0,366.0,3.0759
-119.89,36.73,43.0,524.0,302.0,93.0,2.6146
-119.77,36.76,43.0,1623.0,781.0,272.0,1.869
-121.55,39.45,18.0,2278.0,1185.0,475.0,1.3611
-119.05,35.33,18.0,12707.0,7009.0,2552.0,2.9438
-118.51,34.16,23.0,11154.0,4076.0,1809.0,5.4609
-120.36,36.13,29.0,1938.0,1306.0,415.0,3.0134
-120.0,36.7,33.0,1902.0,1168.0,358.0,2.6852
-118.29,34.06,9.0,1554.0,1704.0,761.0,2.0185
-118.95,35.37,34.0,1672.0,1059.0,349.0,2.1588
-119.67,36.8,9.0,3712.0,1632.0,474.0,6.011
-118.41,34.19,45.0,1106.0,595.0,228.0,3.6625
-122.17,37.78,42.0,1524.0,651.0,267.0,3.6875
-122.64,38.96,29.0,883.0,326.0,136.0,1.7273
-121.96,37.52,26.0,4211.0,2352.0,734.0,5.2396
-118.2,34.04,44.0,1399.0,1419.0,373.0,1.8224
-119.21,37.25,44.0,3042.0,335.0,115.0,4.1838
-119.69,36.79,5.0,2613.0,1490.0,481.0,4.0993
-118.29,34.0,44.0,1753.0,1165.0,380.0,2.1354
-121.92,37.53,7.0,28258.0,12203.0,3701.0,8.4045
-118.32,34.03,47.0,1734.0,1272.0,438.0,3.1731
-122.08,37.95,24.0,3173.0,1351.0,536.0,5.0672
-118.29,34.02,21.0,1641.0,1526.0,453.0,2.087
-118.33,34.1,43.0,2732.0,3049.0,1429.0,1.3157
-119.97,36.57,17.0,1497.0,1425.0,247.0,2.0313
-119.8,36.79,45.0,1337.0,471.0,187.0,5.187
-118.37,34.13,28.0,4287.0,1498.0,615.0,8.5677
-121.95,37.74,19.0,1127.0,518.0,167.0,6.3325
-122.15,37.73,52.0,1028.0,317.0,143.0,4.9135
-121.87,39.82,11.0,5103.0,2456.0,810.0,4.5032
-118.23,34.13,48.0,1308.0,835.0,294.0,4.2891
-122.14,37.74,52.0,1071.0,440.0,192.0,4.0662
-121.97,37.55,17.0,4924.0,3080.0,1182.0,3.168
-118.41,34.25,33.0,827.0,981.0,184.0,2.6429
-122.1,37.65,31.0,1797.0,796.0,319.0,4.4427
-122.18,37.9,36.0,4760.0,1511.0,572.0,9.0064
-120.14,36.04,27.0,2533.0,1371.0,461.0,2.9708
-118.37,34.06,52.0,843.0,333.0,151.0,4.5192
-118.25,34.03,52.0,1274.0,1655.0,368.0,2.1905
-122.28,37.84,50.0,2082.0,1131.0,473.0,1.6424
-122.86,39.08,24.0,3127.0,1015.0,448.0,2.0417
-118.48,34.23,35.0,1963.0,919.0,297.0,4.7583
-118.31,34.27,35.0,1446.0,759.0,291.0,6.0808
-122.29,37.81,20.0,835.0,290.0,133.0,2.483
-118.36,34.15,41.0,3545.0,1221.0,651.0,4.3
-118.45,34.25,36.0,1453.0,808.0,275.0,4.3839
-118.16,35.05,44.0,1297.0,776.0,278.0,2.5875
-124.01,40.89,28.0,1470.0,811.0,314.0,2.4559
-119.77,36.86,7.0,4139.0,1843.0,562.0,8.2737
-119.78,36.75,31.0,1404.0,1515.0,387.0,1.2813
-121.96,37.84,29.0,7479.0,2744.0,943.0,7.5139
-122.07,37.93,25.0,7201.0,3264.0,1433.0,3.7433
-118.26,34.11,52.0,1740.0,749.0,335.0,3.5673
-118.34,35.27,10.0,2939.0,1167.0,446.0,2.3917
-121.83,39.74,34.0,3263.0,1290.0,594.0,2.575
-115.52,32.97,10.0,1879.0,1376.0,337.0,1.9911
-122.37,37.93,37.0,709.0,644.0,174.0,0.8641
-119.02,35.41,31.0,2348.0,1413.0,611.0,1.3222
-118.33,34.11,38.0,3495.0,1939.0,994.0,2.2148
-124.17,40.62,32.0,1595.0,706.0,277.0,2.8958
-118.59,34.2,21.0,1789.0,2300.0,677.0,2.754
-118.35,34.25,34.0,2795.0,1267.0,443.0,6.1464
-118.36,34.04,45.0,1767.0,1052.0,379.0,3.5161
-119.74,36.15,21.0,1548.0,1137.0,306.0,2.4688
-115.55,32.98,24.0,2565.0,1447.0,473.0,3.2593
-122.25,37.83,52.0,1279.0,534.0,291.0,3.1429
-118.27,34.09,44.0,3646.0,1783.0,861.0,2.9709
-118.27,34.03,50.0,395.0,948.0,243.0,1.7546
-118.28,34.07,32.0,1777.0,1684.0,489.0,2.3636
-118.36,34.18,36.0,2233.0,1934.0,599.0,2.8784
-118.49,34.24,34.0,1971.0,917.0,307.0,6.0965
-122.17,37.74,46.0,769.0,693.0,178.0,2.25
-115.55,32.98,33.0,2266.0,952.0,360.0,5.4349
-118.19,34.12,52.0,679.0,483.0,163.0,4.2344
-120.76,38.6,14.0,2925.0,1226.0,437.0,2.5865
-122.07,37.67,38.0,2104.0,1039.0,394.0,3.875
-120.98,38.68,5.0,4810.0,2242.0,900.0,3.2964
-122.17,37.7,24.0,1755.0,952.0,362.0,4.0
-115.64,32.75,19.0,377.0,198.0,55.0,1.625
-118.47,34.26,34.0,1300.0,650.0,291.0,3.8875
-121.7,39.36,37.0,2330.0,1505.0,470.0,2.0474
-118.34,34.1,24.0,1996.0,1215.0,672.0,1.5429
-122.26,37.88,52.0,2255.0,823.0,377.0,5.7979
-118.26,34.07,52.0,830.0,701.0,189.0,2.7625
-118.41,34.19,39.0,1169.0,612.0,247.0,4.1429
-122.14,37.7,36.0,1266.0,606.0,239.0,3.9702
-122.17,37.75,48.0,1751.0,935.0,349.0,1.4375
-122.28,37.88,52.0,1909.0,811.0,406.0,3.006
-122.06,37.68,30.0,5367.0,2667.0,1047.0,3.1796
-120.71,38.85,8.0,1877.0,884.0,323.0,3.4688
-120.65,38.28,21.0,3095.0,1341.0,546.0,2.1382
-118.56,34.19,35.0,782.0,425.0,140.0,5.4548
-116.01,33.41,20.0,1996.0,659.0,295.0,2.8684
-122.29,37.89,52.0,2248.0,870.0,377.0,3.4732
-118.6,34.26,18.0,6154.0,3010.0,1034.0,5.6392
-121.87,38.0,17.0,2713.0,1475.0,415.0,4.8542
-119.62,36.35,10.0,3674.0,1864.0,718.0,2.6145
-122.06,37.85,17.0,7475.0,2092.0,1449.0,3.6437
-121.99,37.61,9.0,3666.0,2341.0,703.0,4.6458
-118.37,34.05,52.0,1563.0,776.0,308.0,3.625
-118.41,34.28,32.0,2574.0,2609.0,472.0,3.7566
-122.35,37.97,31.0,2892.0,2104.0,641.0,3.2188
-118.31,34.0,52.0,1542.0,939.0,276.0,1.6892
-118.28,34.02,46.0,1098.0,1510.0,374.0,2.1382
-121.75,37.69,26.0,2647.0,1422.0,522.0,3.7212
-122.28,37.88,52.0,1844.0,769.0,334.0,4.2614
-122.01,39.21,50.0,1592.0,781.0,307.0,2.2679
-122.27,37.85,42.0,1639.0,929.0,366.0,1.7135
-121.83,38.0,25.0,1710.0,799.0,259.0,4.8359
-122.2,37.79,44.0,1621.0,1354.0,491.0,2.619
-117.7,35.62,18.0,2657.0,1426.0,483.0,3.5931
-118.37,34.22,17.0,1787.0,1671.0,448.0,3.5521
-122.16,37.7,36.0,1097.0,568.0,225.0,2.9917
-122.07,37.58,16.0,1606.0,1117.0,268.0,6.0661
-118.26,34.07,40.0,680.0,995.0,249.0,2.2607
-121.95,38.02,9.0,3360.0,2041.0,810.0,2.1013
-118.29,34.04,31.0,700.0,1272.0,298.0,2.1542
-118.44,34.32,14.0,6235.0,3568.0,1190.0,4.1724
-122.05,37.57,7.0,10648.0,6075.0,1797.0,6.1047
-118.37,34.21,34.0,2272.0,2164.0,484.0,3.7143
-122.08,37.69,36.0,2350.0,1105.0,467.0,3.3021
-118.45,34.16,33.0,2544.0,1035.0,492.0,4.475
-121.98,37.53,28.0,2829.0,1610.0,540.0,4.6
-119.01,35.37,45.0,629.0,568.0,139.0,1.7321
-122.36,37.96,30.0,950.0,1073.0,280.0,1.8664
-122.63,38.94,18.0,3844.0,1832.0,845.0,1.125
-119.72,36.71,7.0,2456.0,1350.0,424.0,3.0179
-118.51,34.14,28.0,6748.0,2431.0,876.0,12.8879
-118.55,34.19,36.0,978.0,475.0,192.0,4.675
-115.5,32.67,35.0,2159.0,1694.0,475.0,2.1776
-118.29,34.0,41.0,1807.0,1731.0,471.0,1.2347
-118.26,34.08,45.0,2174.0,1992.0,557.0,2.5428
-122.1,37.69,41.0,746.0,387.0,161.0,3.9063
-121.54,39.48,29.0,2896.0,1809.0,617.0,1.8047
-118.29,34.04,44.0,1941.0,2049.0,535.0,2.0405
-119.86,36.78,7.0,2232.0,1274.0,499.0,2.9853
-121.82,39.72,42.0,2978.0,1879.0,679.0,1.5064
-122.07,37.58,16.0,1893.0,1461.0,344.0,5.225
-122.34,37.95,38.0,1340.0,766.0,241.0,3.2833
-118.46,34.2,13.0,2926.0,1867.0,802.0,3.5255
-118.4,34.16,34.0,2638.0,1150.0,551.0,4.2989
-122.07,37.69,31.0,5914.0,2999.0,1295.0,3.0964
-122.24,37.8,52.0,996.0,731.0,228.0,2.2697
-119.79,36.79,33.0,3433.0,1806.0,783.0,1.9386
-119.87,36.54,34.0,1370.0,818.0,269.0,2.4044
-122.25,37.81,29.0,4656.0,2304.0,1250.0,2.4912
-122.13,39.0,23.0,3832.0,2435.0,747.0,2.2754
-122.12,37.67,33.0,3429.0,1798.0,694.0,3.9395
-122.17,37.73,43.0,1473.0,1231.0,341.0,2.1587
-119.04,35.37,44.0,1618.0,667.0,300.0,2.875
-118.99,35.38,26.0,1317.0,1025.0,304.0,1.4024
-122.7,39.0,18.0,793.0,186.0,59.0,2.3125
-118.45,34.31,28.0,1532.0,977.0,275.0,4.4773
-119.01,35.33,32.0,3068.0,1897.0,607.0,2.4234
-118.25,34.07,43.0,764.0,1275.0,306.0,2.0
-118.5,34.17,37.0,880.0,369.0,155.0,4.1429
-118.37,34.02,44.0,1944.0,981.0,377.0,2.6154
-121.99,37.96,17.0,2756.0,1228.0,426.0,5.5872
-122.3,37.9,30.0,1772.0,880.0,437.0,2.2672
-118.0,35.05,21.0,1739.0,945.0,362.0,3.4015
-118.39,34.22,35.0,1790.0,1277.0,345.0,5.0818
-122.26,37.87,52.0,1087.0,3337.0,350.0,1.4012
-121.94,37.76,4.0,6875.0,2889.0,1307.0,4.6932
-120.72,38.57,8.0,892.0,427.0,164.0,2.6833
-122.66,39.03,27.0,1446.0,594.0,255.0,1.165
-118.2,34.04,47.0,1894.0,1629.0,379.0,3.7619
-122.14,37.67,37.0,3342.0,1635.0,557.0,4.7933
-122.0,37.97,27.0,2491.0,1171.0,431.0,5.1021
-122.27,37.85,52.0,4076.0,1800.0,815.0,2.7054
-115.59,32.69,30.0,935.0,649.0,148.0,2.5769
-118.62,34.21,26.0,3234.0,1597.0,513.0,6.1074
-122.15,37.74,49.0,1325.0,764.0,282.0,3.3125
-120.46,38.15,16.0,4221.0,1516.0,697.0,2.3816
-122.27,37.9,52.0,2079.0,684.0,275.0,7.9556
-118.4,34.17,24.0,6347.0,2945.0,1492.0,3.3545
-119.83,36.54,31.0,1732.0,979.0,294.0,2.5208
-122.27,37.79,27.0,1055.0,718.0,302.0,2.6354
-118.48,34.26,36.0,1770.0,938.0,304.0,5.749
-119.63,36.35,4.0,1684.0,920.0,324.0,4.2396
-119.84,36.82,17.0,2807.0,996.0,353.0,5.5357
-122.28,37.91,48.0,2083.0,685.0,286.0,7.3089
-122.09,37.63,35.0,1213.0,790.0,243.0,4.7019
-118.21,34.05,28.0,1841.0,3199.0,727.0,1.6319
-119.82,36.32,18.0,942.0,424.0,174.0,2.0673
-118.27,34.09,52.0,3225.0,1559.0,710.0,3.9674
-122.19,37.75,36.0,1126.0,482.0,150.0,1.9167
-115.54,32.99,17.0,1697.0,911.0,254.0,4.3523
-118.45,37.25,20.0,1468.0,721.0,270.0,3.0817
-124.18,40.79,39.0,1836.0,883.0,337.0,1.745
-118.51,35.16,7.0,4371.0,1932.0,654.0,4.625
-122.12,37.69,35.0,2681.0,1580.0,536.0,4.1042
-122.23,37.88,41.0,880.0,322.0,126.0,8.3252
-122.0,37.86,18.0,8953.0,3011.0,993.0,10.7372
-122.31,37.94,38.0,1794.0,810.0,335.0,3.8343
-119.81,36.7,52.0,314.0,178.0,66.0,1.2404
-119.66,36.33,10.0,1623.0,988.0,395.0,1.4194
-118.47,34.25,21.0,2692.0,1330.0,456.0,4.5417
-119.79,36.74,35.0,853.0,1228.0,289.0,1.0513
-121.63,39.76,22.0,2598.0,1151.0,490.0,2.8182
-118.35,34.03,49.0,2334.0,1334.0,447.0,1.89
-118.42,34.2,24.0,3148.0,2850.0,839.0,1.9549
-119.76,36.83,20.0,3214.0,1360.0,463.0,5.2595
-118.38,34.05,52.0,1004.0,590.0,226.0,4.2404
-119.58,36.69,42.0,1032.0,812.0,225.0,1.9766
-118.3,34.26,40.0,1065.0,605.0,183.0,4.1964
-119.84,36.79,21.0,3235.0,1820.0,614.0,3.3447
-122.34,37.97,19.0,392.0,287.0,81.0,6.0426
-121.53,39.52,30.0,1030.0,448.0,159.0,2.4821
-118.3,34.08,32.0,2880.0,3646.0,1028.0,2.3846
-119.73,36.75,39.0,1745.0,901.0,303.0,3.1719
-118.34,34.04,35.0,2345.0,2042.0,565.0,2.5955
-115.54,32.97,41.0,2429.0,1188.0,430.0,3.0091
-122.21,38.06,52.0,2735.0,1076.0,487.0,3.6154
-118.36,34.03,38.0,1400.0,1139.0,315.0,2.2368
-122.92,39.05,16.0,1548.0,605.0,250.0,3.5652
-120.63,38.68,14.0,1821.0,769.0,266.0,3.0789
-118.18,34.1,7.0,2529.0,1215.0,577.0,4.7853
-119.75,36.8,30.0,3308.0,1894.0,648.0,2.197
-122.14,37.67,36.0,1487.0,641.0,243.0,4.0682
-118.23,34.14,39.0,277.0,182.0,91.0,2.3958
-118.37,34.14,8.0,4382.0,2138.0,1411.0,3.5714
-122.06,37.6,22.0,3009.0,1640.0,514.0,4.625
-122.16,37.77,45.0,2324.0,968.0,384.0,3.5739
-122.11,37.69,42.0,1472.0,768.0,309.0,3.4643
-118.58,34.2,35.0,1323.0,756.0,216.0,4.2330000000000005
-118.37,34.05,35.0,2457.0,1159.0,523.0,3.0862
-118.26,33.99,47.0,1865.0,1916.0,438.0,1.8242
-120.58,38.77,15.0,2155.0,857.0,356.0,4.03
-119.79,36.81,35.0,1877.0,1155.0,353.0,3.069
-118.4,34.26,13.0,4379.0,2560.0,853.0,4.2538
-119.95,38.95,22.0,1058.0,851.0,269.0,2.02
-119.61,36.94,14.0,863.0,315.0,135.0,4.2679
-115.73,33.09,27.0,452.0,258.0,61.0,2.9
-118.48,34.25,36.0,1951.0,1040.0,375.0,5.1619
-120.38,36.76,12.0,932.0,1043.0,243.0,1.4038
-118.65,34.18,27.0,1793.0,1016.0,326.0,4.925
-118.62,34.17,34.0,3268.0,1463.0,519.0,6.8482
-122.3,37.81,52.0,1224.0,521.0,159.0,1.1909999999999998
-122.11,37.99,16.0,3913.0,1782.0,676.0,5.1297
-118.32,34.08,52.0,1137.0,754.0,297.0,3.37
-122.14,37.72,45.0,1397.0,555.0,248.0,2.983
-120.63,38.75,17.0,3145.0,1432.0,559.0,2.7201
-122.25,37.82,26.0,3959.0,1749.0,1217.0,3.0233
-119.46,35.14,30.0,2943.0,1565.0,584.0,2.5313
-122.06,37.65,33.0,1227.0,848.0,291.0,3.8036
-122.06,37.73,5.0,3596.0,1738.0,512.0,7.0568
-122.22,37.84,50.0,2935.0,1031.0,479.0,7.5
-122.59,38.92,15.0,1410.0,599.0,273.0,2.1953
-118.37,34.16,25.0,2450.0,1054.0,578.0,3.6375
-122.06,37.95,36.0,2213.0,950.0,370.0,4.7386
-122.03,37.6,24.0,2077.0,1488.0,389.0,4.5721
-118.35,34.04,36.0,1956.0,1672.0,546.0,1.8685
-119.33,35.59,20.0,3085.0,2645.0,676.0,1.7868
-115.52,33.12,38.0,1327.0,784.0,231.0,1.8793
-118.39,34.15,36.0,2696.0,905.0,659.0,3.1146
-119.05,35.32,11.0,7035.0,3525.0,1387.0,3.4827
-115.53,32.99,25.0,2578.0,2082.0,565.0,1.7159
-118.56,34.21,13.0,8327.0,4126.0,1773.0,3.7313
-119.06,35.32,15.0,3944.0,2355.0,757.0,3.569
-121.83,39.76,12.0,9831.0,4644.0,1775.0,3.1142
-118.2,34.05,40.0,1146.0,1354.0,321.0,1.9205
-118.28,34.0,43.0,713.0,880.0,237.0,1.2065
-119.32,36.62,15.0,1070.0,1070.0,243.0,1.5642
-118.43,34.16,34.0,2622.0,1233.0,476.0,4.0474
-122.23,37.81,52.0,1433.0,612.0,213.0,4.7708
-119.33,36.89,15.0,1879.0,755.0,294.0,2.0
-119.69,36.77,22.0,2456.0,1720.0,417.0,2.6875
-123.68,40.24,31.0,1852.0,917.0,359.0,1.725
-118.36,34.05,47.0,1424.0,632.0,278.0,4.0625
-122.18,37.8,34.0,1355.0,442.0,195.0,6.2838
-118.31,34.03,29.0,2438.0,2114.0,753.0,0.8351
-118.48,34.19,20.0,5699.0,3809.0,1381.0,2.8646
-117.98,35.13,5.0,4849.0,2504.0,847.0,3.5391
-118.22,34.05,34.0,1113.0,928.0,290.0,3.1654
-122.04,37.96,20.0,1143.0,578.0,298.0,2.2411
-118.47,34.2,20.0,3939.0,2475.0,1002.0,2.9025
-122.28,37.85,44.0,1025.0,506.0,204.0,1.73
-121.98,37.53,26.0,3179.0,2142.0,639.0,4.1947
-119.67,36.73,27.0,2845.0,1219.0,460.0,4.9196
-122.2,38.04,31.0,3029.0,1236.0,487.0,5.6022
-118.38,34.18,24.0,1983.0,2251.0,574.0,2.4792
-122.26,37.77,52.0,1565.0,637.0,297.0,4.7778
-124.15,41.81,17.0,3276.0,3546.0,585.0,2.2868
-122.33,37.93,27.0,2158.0,1220.0,442.0,3.0156
-118.27,34.01,42.0,990.0,1167.0,281.0,1.4524
-122.0,37.51,7.0,6352.0,3223.0,1316.0,4.9867
-118.46,34.22,35.0,2288.0,2222.0,566.0,2.6299
-118.34,34.1,29.0,3193.0,2039.0,1265.0,1.8209
-122.24,38.01,11.0,3751.0,1949.0,555.0,5.7862
-119.74,36.74,39.0,4893.0,4749.0,1067.0,1.2065
-118.27,34.0,46.0,1748.0,1707.0,409.0,2.148
-117.76,35.22,4.0,18.0,8.0,6.0,1.625
-118.31,34.26,34.0,1797.0,948.0,363.0,4.1339
-122.28,37.87,46.0,1777.0,805.0,431.0,2.8676
-119.02,35.39,52.0,191.0,106.0,49.0,2.0455
-122.03,37.54,16.0,4458.0,3038.0,870.0,5.0739
-121.78,37.66,25.0,1947.0,900.0,354.0,3.8523
-122.05,37.9,24.0,4125.0,1699.0,873.0,2.9526
-122.28,37.91,41.0,3009.0,1053.0,490.0,5.827999999999999
-118.59,34.17,36.0,1887.0,761.0,329.0,5.4847
-118.51,34.2,37.0,2066.0,1031.0,414.0,4.0924
-122.3,37.87,10.0,503.0,228.0,100.0,2.1705
-118.41,34.25,36.0,1146.0,1173.0,272.0,3.6016
-122.14,37.67,37.0,3156.0,1495.0,543.0,4.8125
-118.93,35.37,34.0,2412.0,1558.0,421.0,2.6903
-122.66,39.02,16.0,3715.0,943.0,510.0,1.7446
-122.1,37.72,30.0,2599.0,922.0,350.0,5.8382
-119.02,35.34,35.0,1650.0,1145.0,343.0,1.5357
-118.22,34.07,35.0,1504.0,2059.0,498.0,2.0133
-120.55,38.45,17.0,2277.0,767.0,356.0,2.5208
-122.87,39.13,15.0,1927.0,810.0,321.0,1.6369
-119.63,36.33,14.0,2928.0,1633.0,559.0,1.8385
-118.26,34.01,43.0,2179.0,2624.0,609.0,1.8641
-122.27,37.74,28.0,6909.0,2974.0,1484.0,3.6875
-118.49,34.16,37.0,3333.0,1171.0,485.0,6.4958
-122.12,37.71,35.0,1037.0,552.0,210.0,4.0
-122.08,37.71,38.0,3716.0,1784.0,652.0,4.8237
-118.31,34.26,38.0,2264.0,1124.0,388.0,4.2685
-121.83,37.99,18.0,2741.0,1507.0,460.0,4.7566
-118.26,34.07,30.0,929.0,763.0,214.0,2.5227
-118.25,34.02,50.0,180.0,356.0,76.0,2.1944
-122.18,37.8,23.0,2317.0,955.0,328.0,6.7527
-122.13,37.68,43.0,1676.0,924.0,328.0,3.6
-115.88,32.93,15.0,208.0,51.0,20.0,4.0208
-119.05,35.3,9.0,10822.0,6241.0,1906.0,4.0631
-120.03,38.89,15.0,3042.0,918.0,336.0,3.8333
-118.5,35.7,18.0,3303.0,986.0,522.0,1.5957
-121.6,39.79,18.0,2672.0,1151.0,532.0,2.567
-118.34,34.07,52.0,3421.0,1203.0,564.0,4.1618
-120.04,36.79,48.0,1341.0,671.0,208.0,2.7917
-122.24,37.8,52.0,888.0,360.0,175.0,2.1944
-117.69,36.13,25.0,1709.0,632.0,292.0,1.7868
-118.85,35.2,17.0,2783.0,2566.0,641.0,1.9907
-121.94,37.71,15.0,6473.0,2484.0,970.0,5.0143
-118.3,34.1,37.0,5305.0,3895.0,1874.0,2.0672
-121.89,38.01,30.0,4114.0,1994.0,722.0,4.2227
-120.91,38.11,9.0,3585.0,1800.0,598.0,3.636
-122.08,37.69,43.0,1575.0,740.0,284.0,2.8512
-122.25,37.8,42.0,4120.0,1715.0,1015.0,2.9345
-120.87,38.37,28.0,3998.0,1614.0,698.0,2.8125
-118.58,34.2,35.0,1558.0,793.0,249.0,5.1463
